removable	O
titanium	O
-	O
nickel	O
alloy	O
closed	O
coil	O
spring	O
for	O
14	O
days	O
.	O

The	O
rats	O
were	O
divided	O
into	O
four	O
groups	O
with	O
,	O
0	O
,	O
1	O
,	O
4	O
,	O
and	O
9	O
hours	O
of	O
inactivation	O
per	O
day	O
.	O

RESULTS	O
:	O
Tooth	O
displacement	O
in	O
the	O
0	O
-	O
and	O
1	O
-	O
hour	O
groups	O
was	O
significantly	O
greater	O
than	O
that	O
in	O
the	O
9	O
-	O
hour	O
group	O
.	O

The	O
area	O
of	O
root	O
resorption	O
in	O
the	O
4	O
-	O
and	O
9	O
-	O
hour	O
groups	O
was	O
significantly	O
less	O
than	O
that	O
in	O
the	O
0	O
-	O
and	O
1	O
-	O
hour	O
groups	O
.	O

There	O
was	O
no	O
significant	O
difference	O
in	O
root	O
resorption	O
between	O
0	O
-	O
and	O
1	O
-	O
hour	O
groups	O
,	O
and	O
also	O
between	O
4	O
-	O
and	O
9	O
-	O
hour	O
groups	O
.	O

CONCLUSION	O
:	O
The	O
distance	O
of	O
tooth	O
displacement	O
gradually	O
decreased	O
as	O
the	O
inactive	O
period	O
increased	O
,	O
whereas	O
root	O
resorption	O
suddenly	O
decreased	O
between	O
1	O
and	O
4	O
hours	O
of	O
inactive	O
orthodontic	O
force	O
.	O

Suitability	O
of	O
using	O
sieved	B-LSF
or	I-LSF
unsieved	I-LSF
maize	I-LSF
mash	I-LSF
for	O
production	O
of	O
"	O
OGI	B-LSF
"	O
-	O
-	O
a	O
fermented	B-LSF
cereal	I-LSF
food	I-LSF
.	O

Proximate	O
analysis	O
of	O
sieved	B-LSF
and	I-LSF
unsieved	I-LSF
maize	I-LSF
mash	I-LSF
revealed	O
that	O
there	O
was	O
a	O
decrease	O
in	O
the	O
protein	B-LSF
and	O
lipid	B-LSF
content	O
of	O
the	O
sieved	B-LSF
maize	I-LSF
mash	I-LSF
as	O
compared	O
to	O
that	O
of	O
the	O
unsieved	B-LSF
maize	I-LSF
mash	I-LSF
.	O

Crude	B-LSF
fibre	I-LSF
and	O
ash	B-LSF
was	O
completely	O
absent	O
in	O
the	O
sieved	B-LSF
maize	I-LSF
mash	I-LSF
,	O
while	O
they	O
were	O
present	O
in	O
the	O
unsieved	B-LSF
mash	I-LSF
.	O

Chemical	O
analysis	O
of	O
the	O
fermented	B-LSF
unsieved	I-LSF
maize	I-LSF
mash	I-LSF
revealed	O
an	O
increase	O
in	O
the	O
protein	B-LSF
content	I-LSF
from	O
9	O
.	O
9	O
%	O
(	O
unfermented	O
)	O
to	O
13	O
.	O
4	O
%	O
after	O
3	O
days	O
of	O
fermentation	B-LSF
,	O
whereas	O
the	O
protein	B-LSF
content	I-LSF
of	O
the	O
sieved	B-LSF
maize	I-LSF
mash	I-LSF
increased	O
from	O
7	O
.	O
1	O
%	O
(	O
unfermented	O
)	O
to	O
8	O
.	O
4	O
%	O
after	O
the	O
same	O
period	O
of	O
fermentation	B-LSF
.	O

Furthermore	O
,	O
the	O
results	O
revealed	O
that	O
the	O
protein	B-LSF
content	I-LSF
of	O
the	O
fermented	B-LSF
unsieved	I-LSF
maize	I-LSF
mash	I-LSF
was	O
32	O
.	O
1	O
%	O
higher	O
than	O
that	O
of	O
the	O
fermented	B-LSF
sieved	I-LSF
maize	I-LSF
mash	I-LSF
indicating	O
that	O
the	O
unsieved	B-LSF
maize	I-LSF
mash	I-LSF
was	O
of	O
a	O
better	O
nutrient	B-LSF
quality	I-LSF
and	O
should	O
be	O
preferred	O
to	O
sieved	B-LSF
maize	I-LSF
mash	I-LSF
for	O
use	O
in	O
"	O
Ogi	B-LSF
"	O
production	O
.	O

Potentials	O
of	O
biodegraded	B-LSF
cashew	I-LSF
pomace	I-LSF
for	O
cake	B-LSF
baking	O
.	O

The	O
use	O
of	O
biodegraded	B-LSF
cashew	I-LSF
pomace	I-LSF
processed	O
into	O
flour	B-LSF
for	O
cake	B-LSF
baking	O
was	O
investigated	O
.	O

The	O
physico	O
-	O
chemical	O
changes	O
during	O
the	O
submerged	O
fermentation	B-LSF
of	O
the	O
pomace	B-LSF
and	O
the	O
organoleptic	O
qualities	O
of	O
the	O
composite	B-LSF
cake	I-LSF
were	O
also	O
monitored	O
.	O

There	O
was	O
an	O
increase	O
of	O
about	O
50	O
%	O
in	O
protein	B-LSF
content	I-LSF
of	O
the	O
pomace	B-LSF
after	O
96	O
h	O
of	O
fermentation	B-LSF
.	O

However	O
,	O
a	O
reduction	O
of	O
about	O
61	O
%	O
in	O
the	O
total	O
microbial	O
count	O
after	O
24	O
h	O
was	O
due	O
to	O
the	O
toxic	O
effect	O
of	O
the	O
organic	B-LSF
acids	I-LSF
on	O
the	O
microbial	O
cells	O
during	O
fermentation	B-LSF
.	O

The	O
cashew	B-LSF
flour	I-LSF
had	O
high	O
crude	B-LSF
fibre	I-LSF
(	O
ca	O
.	O
20	O
-	O
33	O
%	O
)	O
and	O
carbohydrate	B-LSF
(	O
ca	O
.	O
16	O
-	O
47	O
%	O
)	O
values	O
.	O

The	O
composite	B-LSF
cake	I-LSF
made	O
from	O
a	O
10	O
:	O
90	O
combination	O
of	O
96	O
h	O
-	O
degraded	O
cashew	B-LSF
flour	I-LSF
/	O
wheat	B-LSF
flour	I-LSF
respectively	O
was	O
the	O
most	O
accepted	O
.	O

The	O
cake	B-LSF
which	O
had	O
a	O
specific	O
volume	O
of	O
0	O
.	O
53	O
ml	O
/	O
g	O
lost	O
11	O
.	O
1	O
%	O
moisture	O
when	O
38	O
g	O
of	O
its	O
batter	B-LSF
was	O
exposed	O
to	O
190	O
degrees	O
C	O
for	O
10	O
minutes	O
.	O

This	O
cake	B-LSF
had	O
a	O
calorie	B-LSF
value	I-LSF
of	O
293	O
.	O
8	O
/	O
100	O
g	O
and	O
may	O
be	O
useful	O
in	O
feeding	O
diabetic	O
patients	O
who	O
require	O
low	B-LSF
carbohydrate	I-LSF
foods	I-LSF
.	O

Carotenoids	B-LSF
and	O
their	O
metabolites	O
are	O
naturally	O
occurring	O
activators	O
of	O
gene	O
expression	O
via	O
the	O
pregnane	O
X	O
receptor	O
.	O

Carotenoids	B-LSF
are	O
important	O
micronutrients	B-LSF
in	O
the	O
human	O
diet	B-LSF
and	O
are	O
present	O
in	O
human	O
serum	O
at	O
micromolar	O
concentrations	O
.	O

In	O
addition	O
to	O
their	O
antioxidant	B-LSF
potential	O
,	O
carotenoids	B-LSF
obtain	O
physiologically	O
relevant	O
properties	O
such	O
as	O
influencing	O
cellular	O
signal	O
pathways	O
,	O
gene	O
expression	O
or	O
induction	O
of	O
detoxifying	O
enzymes	O
.	O

In	O
this	O
study	O
,	O
we	O
determined	O
the	O
transactivation	O
of	O
PXR	O
by	O
cotransfection	O
with	O
the	O
full	O
-	O
length	O
receptor	O
and	O
a	O
PXR	O
-	O
responsive	O
reporter	O
gene	O
.	O

Carotenoids	B-LSF
and	O
retinol	B-LSF
revealed	O
a	O
5	O
-	O
6	O
fold	O
reporter	O
gene	O
activity	O
in	O
HepG2	O
cells	O
in	O
comparison	O
to	O
a	O
7	O
-	O
fold	O
induction	O
by	O
the	O
well	O
-	O
known	O
PXR	O
agonist	O
rifampicin	O
,	O
whereas	O
apo	B-LSF
-	I-LSF
carotenals	I-LSF
and	O
lycopene	B-LSF
exerted	O
less	O
or	O
no	O
activation	O
potential	O
.	O

The	O
inductive	O
efficacy	O
was	O
hereby	O
concentration	O
-	O
dependent	O
.	O

In	O
addition	O
,	O
carotenoid	B-LSF
-	O
or	O
retinol	B-LSF
-	O
mediated	O
gene	O
expression	O
of	O
PXR	O
-	O
responsive	O
genes	O
like	O
CYP3A4	O
/	O
CYP3A7	O
,	O
CYP3A5	O
,	O
MDR	O
-	O
1	O
and	O
MRP	O
-	O
2	O
has	O
been	O
determined	O
in	O
HepG2	O
cells	O
by	O
RT	O
-	O
PCR	O
with	O
up	O
-	O
regulative	O
properties	O
of	O
beta	B-LSF
-	I-LSF
carotene	I-LSF
or	O
retinol	B-LSF
being	O
comparable	O
to	O
or	O
even	O
higher	O
than	O
that	O
of	O
rifampicin	O
.	O

In	O
conclusion	O
,	O
PXR	O
-	O
mediated	O
up	O
-	O
regulation	O
of	O
CYP3A4	O
/	O
CYP3A7	O
and	O
CYP3A5	O
as	O
well	O
as	O
MDR1	O
and	O
MRP2	O
by	O
carotenoids	B-LSF
points	O
to	O
a	O
potential	O
interference	O
on	O
the	O
metabolism	O
of	O
xenobiotic	B-LSF
and	I-LSF
endogenous	I-LSF
relevant	I-LSF
compounds	I-LSF
.	O

The	O
capture	O
of	O
heavy	B-LSF
metals	I-LSF
from	O
incineration	O
using	O
a	O
spray	O
dryer	O
integrated	O
with	O
a	O
fabric	B-LSF
filter	I-LSF
using	O
various	O
additives	O
.	O

This	O
study	O
investigated	O
the	O
effects	O
of	O
feedstock	O
additives	O
[	O
polyvinyl	B-LSF
chloride	I-LSF
(	O
PVC	B-LSF
)	O
and	O
NaCl	O
]	O
and	O
spray	O
dryer	O
additives	O
(	O
SiO2	O
,	O
CaCl2	O
,	O
NaHCO3	O
)	O
on	O
heavy	B-LSF
metal	I-LSF
and	O
fly	B-LSF
ash	I-LSF
removal	O
efficiencies	O
,	O
and	O
on	O
particle	O
size	O
distribution	O
of	O
heavy	B-LSF
metals	I-LSF
.	O

A	O
spray	O
dryer	O
with	O
an	O
integrated	O
fabric	B-LSF
filter	I-LSF
was	O
used	O
as	O
an	O
air	B-LSF
pollution	I-LSF
control	I-LSF
device	I-LSF
(	O
APCD	B-LSF
)	O
.	O

Removal	O
efficiencies	O
for	O
fly	B-LSF
ash	I-LSF
and	O
heavy	B-LSF
metals	I-LSF
were	O
greater	O
than	O
95	O
and	O
90	O
%	O
,	O
respectively	O
.	O

When	O
additives	O
of	O
PVC	B-LSF
or	O
NaCl	O
were	O
used	O
,	O
the	O
concentration	O
of	O
heavy	B-LSF
metals	I-LSF
distributed	O
in	O
fly	B-LSF
ash	I-LSF
apparently	O
varied	O
when	O
the	O
particle	O
diameter	O
was	O
<	O
1	O
microm	O
.	O

Although	O
the	O
effects	O
of	O
the	O
additives	O
SiO2	O
,	O
CaCl2	O
,	O
and	O
NaHCO3	O
on	O
the	O
elemental	O
size	O
distribution	O
of	O
Cr	O
were	O
insignificant	O
,	O
these	O
additives	O
did	O
slightly	O
increase	O
concentrations	O
of	O
Cd	O
,	O
Zn	O
,	O
and	O
Pb	O
partitioning	O
in	O
coarser	O
particles	O
(	O
>	O
1	O
microm	O
)	O
.	O

Effect	O
of	O
pomegranate	B-LSF
(	I-LSF
Punica	I-LSF
granatum	I-LSF
)	I-LSF
juice	I-LSF
intake	I-LSF
on	O
hepatic	O
oxidative	O
stress	O
.	O

Pomegranate	B-LSF
juice	I-LSF
(	O
PJ	B-LSF
)	O
possesses	O
a	O
high	O
antioxidant	B-LSF
activity	O
,	O
which	O
has	O
been	O
related	O
to	O
beneficial	O
health	O
properties	O
.	O

However	O
,	O
in	O
vivo	O
confirmation	O
and	O
characterization	O
of	O
these	O
effects	O
on	O
biological	O
systems	O
are	O
lacking	O
and	O
needed	O
.	O

This	O
study	O
was	O
performed	O
in	O
order	O
to	O
investigate	O
the	O
effect	O
of	O
prolonged	O
PJ	B-LSF
ingestion	O
on	O
general	O
oxidation	O
status	O
.	O

For	O
this	O
purpose	O
,	O
mice	O
ingested	O
PJ	B-LSF
(	O
or	O
water	B-LSF
in	O
control	O
group	O
)	O
during	O
four	O
weeks	O
,	O
after	O
which	O
damage	O
to	O
lipids	O
,	O
proteins	O
and	O
DNA	O
were	O
evaluated	O
as	O
oxidative	O
cell	O
biomarkers	O
.	O

Levels	O
of	O
hepatic	O
glutathione	O
and	O
the	O
activities	O
and	O
expression	O
of	O
enzymes	O
involved	O
in	O
its	O
metabolism	O
were	O
determined	O
.	O

Catalase	O
and	O
SOD	O
activities	O
were	O
quantified	O
as	O
these	O
enzymes	O
have	O
a	O
crucial	O
role	O
in	O
antioxidant	O
defence	O
.	O

Protection	O
against	O
protein	O
and	O
DNA	O
oxidation	O
was	O
found	O
in	O
PJ	B-LSF
group	O
.	O

There	O
was	O
also	O
a	O
significant	O
decrease	O
in	O
GSH	O
and	O
GSSG	O
,	O
without	O
change	O
in	O
the	O
GSH	O
/	O
GSSG	O
ratio	O
.	O

All	O
studied	O
enzymatic	O
activities	O
(	O
GPx	O
,	O
GST	O
,	O
GR	O
,	O
SOD	O
and	O
catalase	O
)	O
were	O
found	O
to	O
be	O
decreased	O
by	O
PJ	B-LSF
treatment	O
.	O

Additionally	O
,	O
RT	O
-	O
PCR	O
results	O
showed	O
that	O
GST	O
and	O
GS	O
transcription	O
were	O
also	O
decreased	O
in	O
this	O
group	O
.	O

These	O
results	O
are	O
compatible	O
with	O
a	O
protective	O
effect	O
of	O
PJ	B-LSF
against	O
systemic	O
oxidative	O
stress	O
in	O
mice	O
.	O

Real	O
limits	O
in	O
the	O
virtual	O
world	O
:	O
self	O
-	O
limiting	O
behavior	O
of	O
Internet	O
gamblers	O
.	O

The	O
recent	O
expansion	O
of	O
Internet	B-LSF
gambling	I-LSF
has	O
stimulated	O
debate	O
,	O
policy	O
,	O
and	O
research	O
on	O
this	O
relatively	O
new	O
phenomenon	O
and	O
its	O
potential	O
consequences	O
.	O

The	O
current	O
study	O
focuses	O
on	O
bettors	O
experiencing	O
problems	O
by	O
sampling	O
Internet	O
gamblers	O
who	O
imposed	O
limits	O
on	O
the	O
amount	O
they	O
were	O
allowed	O
to	O
deposit	O
to	O
a	O
betting	B-LSF
site	O
.	O

We	O
analyzed	O
the	O
betting	B-LSF
transactions	O
over	O
18	O
months	O
of	O
all	O
gamblers	O
who	O
subscribed	O
to	O
an	O
online	B-LSF
betting	I-LSF
site	O
in	O
February	O
,	O
2005	O
(	O
N	O
=	O
47	O
,	O
134	O
)	O
,	O
567	O
of	O
whom	O
utilized	O
the	O
site	O
'	O
s	O
self	O
-	O
limit	O
feature	O
.	O

Self	O
-	O
limiting	O
gamblers	O
played	O
a	O
wider	O
variety	O
of	O
games	B-LSF
and	O
placed	O
more	O
bets	O
than	O
others	O
prior	O
to	O
imposing	O
limits	O
.	O

After	O
imposing	O
limits	O
,	O
self	O
-	O
limiters	O
reduced	O
their	O
activity	O
,	O
but	O
did	O
not	O
reduce	O
the	O
amount	O
they	O
wagered	O
per	O
bet	O
.	O

Time	O
spent	O
gambling	B-LSF
,	O
not	O
just	O
money	O
spent	O
,	O
appears	O
to	O
be	O
an	O
important	O
indicator	O
of	O
gambling	B-LSF
problems	O
.	O

Self	O
-	O
limit	O
programs	O
appear	O
to	O
be	O
promising	O
options	O
for	O
Internet	O
gamblers	O
at	O
-	O
risk	O
for	O
gambling	B-LSF
problems	O
.	O

Mental	O
health	O
correlates	O
of	O
intimate	B-LSF
partner	I-LSF
violence	I-LSF
in	O
marital	B-LSF
relationships	I-LSF
in	O
a	O
nationally	O
representative	O
sample	O
of	O
males	O
and	O
females	O
.	O

It	O
is	O
important	O
to	O
understand	O
the	O
epidemiology	O
of	O
intimate	B-LSF
partner	I-LSF
violence	I-LSF
(	O
IPV	B-LSF
)	O
experienced	O
by	O
both	O
males	O
and	O
females	O
.	O

Data	O
were	O
drawn	O
from	O
the	O
U	O
.	O
S	O
.	O

National	O
Comorbidity	O
Survey	O
Replication	O
.	O

The	O
relationships	O
between	O
physical	B-LSF
IPV	I-LSF
and	O
child	B-LSF
abuse	I-LSF
,	O
mental	O
disorders	O
,	O
and	O
suicidal	O
ideation	O
and	O
attempts	O
among	O
males	O
and	O
females	O
were	O
examined	O
.	O

The	O
results	O
indicate	O
that	O
child	B-LSF
sexual	I-LSF
abuse	I-LSF
was	O
associated	O
with	O
IPV	B-LSF
among	O
males	O
,	O
whereas	O
child	B-LSF
physical	I-LSF
and	I-LSF
sexual	I-LSF
abuse	I-LSF
was	O
associated	O
with	O
IPV	B-LSF
among	O
females	O
.	O

IPV	B-LSF
was	O
associated	O
with	O
poor	O
mental	O
health	O
outcomes	O
for	O
males	O
and	O
females	O
,	O
although	O
sex	O
differences	O
are	O
noted	O
.	O

The	O
sex	O
differences	O
indicate	O
that	O
females	O
experience	O
a	O
wider	O
range	O
of	O
poor	O
mental	O
health	O
outcomes	O
compared	O
to	O
males	O
.	O

Knowledge	O
about	O
correlates	O
of	O
IPV	B-LSF
can	O
be	O
useful	O
in	O
identifying	O
individuals	O
exposed	B-LSF
to	I-LSF
violence	I-LSF
.	O

Further	O
research	O
is	O
required	O
to	O
identify	O
effective	O
methods	O
to	O
reduce	O
exposure	O
to	O
IPV	B-LSF
and	O
to	O
adequately	O
address	O
the	O
specific	O
needs	O
of	O
male	O
and	O
female	O
victims	O
of	O
IPV	B-LSF
.	O

A	O
psychotherapy	B-LSF
researcher	O
'	O
s	O
perspective	O
on	O
therapist	O
self	O
-	O
awareness	O
and	O
self	O
-	O
focused	O
attention	O
after	O
a	O
decade	O
of	O
research	O
.	O

In	O
this	O
Early	O
Career	O
Award	O
paper	O
,	O
the	O
interplay	O
between	O
quantitative	O
and	O
qualitative	O
approaches	O
to	O
self	O
-	O
awareness	O
in	O
the	O
psychotherapy	B-LSF
literature	O
is	O
described	O
.	O

In	O
addition	O
,	O
the	O
linkages	O
between	O
therapist	O
self	O
-	O
awareness	O
and	O
self	O
-	O
focused	O
attention	O
discussed	O
in	O
the	O
cognitive	O
and	O
social	O
psychology	O
literatures	O
are	O
also	O
addressed	O
.	O

Contradictory	O
sets	O
of	O
findings	O
are	O
examined	O
;	O
for	O
example	O
,	O
momentary	O
states	O
of	O
therapist	O
self	O
-	O
awareness	O
have	O
at	O
times	O
been	O
associated	O
with	O
anxiety	O
or	O
poor	O
performance	O
and	O
at	O
other	O
times	O
with	O
positive	O
interpersonal	O
processes	O
and	O
client	O
perceptions	O
.	O

Some	O
of	O
the	O
studies	O
on	O
the	O
management	O
of	O
distracting	O
self	O
-	O
awareness	O
are	O
also	O
reviewed	O
,	O
and	O
suggestions	O
for	O
future	O
research	O
in	O
the	O
areas	O
of	O
mindfulness	B-LSF
,	O
attentional	O
flexibility	O
,	O
and	O
the	O
person	O
of	O
the	O
therapist	O
are	O
provided	O
.	O

Day	O
-	O
to	O
-	O
day	O
variability	O
of	O
physical	B-LSF
activity	I-LSF
of	O
older	O
adults	O
living	O
in	O
the	O
community	O
.	O

The	O
purpose	O
of	O
the	O
study	O
was	O
to	O
investigate	O
whether	O
a	O
24	O
-	O
hr	O
recording	O
period	O
is	O
sufficient	O
to	O
describe	O
physical	B-LSF
activity	I-LSF
(	O
PA	B-LSF
)	O
of	O
1	O
week	O
for	O
intraindividual	O
comparison	O
in	O
older	O
adults	O
.	O

Furthermore	O
,	O
the	O
authors	O
analyzed	O
whether	O
physical	O
performance	O
can	O
be	O
used	O
as	O
a	O
surrogate	O
marker	O
of	O
PA	B-LSF
.	O

PA	B-LSF
was	O
captured	O
on	O
7	O
consecutive	O
days	O
by	O
a	O
body	O
-	O
fixed	O
sensor	O
in	O
44	O
community	O
-	O
dwelling	O
older	O
adults	O
(	O
80	O
.	O
75	O
+	O
/	O
-	O
4	O
.	O
05	O
yr	O
)	O
.	O

Mean	O
times	O
of	O
walking	B-LSF
and	O
of	O
"	O
time	B-LSF
on	I-LSF
feet	I-LSF
"	O
of	O
the	O
group	O
were	O
10	O
.	O
2	O
hr	O
(	O
+	O
/	O
-	O
3	O
.	O
5	O
)	O
and	O
35	O
.	O
1	O
hr	O
(	O
+	O
/	O
-	O
9	O
.	O
43	O
)	O
,	O
respectively	O
.	O

Intraindividual	O
variabilities	O
of	O
walking	B-LSF
and	O
of	O
time	B-LSF
on	I-LSF
feet	I-LSF
were	O
31	O
.	O
9	O
%	O
+	O
/	O
-	O
10	O
.	O
79	O
%	O
and	O
19	O
.	O
4	O
%	O
+	O
/	O
-	O
8	O
.	O
76	O
%	O
,	O
respectively	O
.	O

Accumulated	O
time	O
of	O
variables	O
of	O
PA	B-LSF
showed	O
no	O
differences	O
between	O
weekdays	O
,	O
with	O
variabilities	O
of	O
3	O
.	O
8	O
%	O
and	O
1	O
.	O
8	O
%	O
for	O
