and	O
other	O
allied	O
health	O
professionals	O
)	O
.	O

Almost	O
all	O
respondents	O
(	O
96	O
%	O
)	O
reported	O
knowledge	O
of	O
problem	O
gambling	B-Non_physical_leisure_time_activities
,	O
and	O
30	O
%	O
reported	O
asking	O
clients	O
about	O
gambling	B-Non_physical_leisure_time_activities
problems	O
when	O
they	O
presented	O
with	O
stress	O
related	O
symptoms	O
.	O

A	O
third	O
of	O
the	O
respondents	O
reported	O
identifying	O
and	O
treating	O
clients	O
for	O
a	O
gambling	B-Non_physical_leisure_time_activities
problem	O
.	O

The	O
most	O
frequently	O
reported	O
intervention	O
was	O
referral	O
to	O
counseling	B-Mental_health_practices
and	O
other	O
gambling	B-Non_physical_leisure_time_activities
resources	O
.	O

Respondents	O
were	O
generally	O
interested	O
in	O
learning	O
more	O
about	O
gambling	B-Non_physical_leisure_time_activities
problems	O
,	O
particularly	O
those	O
providers	O
who	O
have	O
had	O
a	O
client	O
discuss	O
gambling	B-Non_physical_leisure_time_activities
related	O
concerns	O
.	O

There	O
were	O
no	O
significant	O
differences	O
in	O
findings	O
between	O
provider	O
groups	O
.	O

Nicotine	B-Drugs
and	O
3	B-Drugs
-	I-Drugs
ethenylpyridine	I-Drugs
concentrations	O
as	O
markers	O
for	O
environmental	B-Drugs
tobacco	I-Drugs
smoke	I-Drugs
in	O
restaurants	O
.	O

The	O
Finnish	O
Tobacco	O
Act	O
has	O
restricted	O
smoking	B-Drugs
in	I-Drugs
public	I-Drugs
places	I-Drugs
since	O
1976	O
,	O
and	O
in	O
1994	O
the	O
Act	O
was	O
amended	O
to	O
include	O
workplaces	B-Socioeconomic_factors
as	O
well	O
.	O

In	O
2000	O
,	O
the	O
Tobacco	O
Act	O
will	O
be	O
expanded	O
further	O
to	O
restaurants	O
.	O

In	O
Finland	O
,	O
the	O
exposure	O
of	O
clients	O
and	O
employees	O
to	O
the	O
vapor	O
phase	O
environmental	B-Drugs
tobacco	I-Drugs
smoke	I-Drugs
(	O
ETS	B-Drugs
)	O
in	O
restaurants	O
has	O
not	O
been	O
systematically	O
studied	O
before	O
by	O
measuring	O
ETS	B-Drugs
markers	O
in	O
indoor	O
air	O
.	O

However	O
,	O
in	O
these	O
establishments	O
the	O
concentrations	O
of	O
ETS	B-Drugs
are	O
expected	O
to	O
be	O
much	O
higher	O
than	O
in	O
other	O
workplaces	B-Socioeconomic_factors
.	O

Gaseous	B-Drugs
nicotine	I-Drugs
and	O
3	B-Environmental_exposures
-	I-Environmental_exposures
ethenylpyridine	I-Environmental_exposures
were	O
used	O
as	O
indicators	O
of	O
ETS	B-Drugs
in	O
three	O
different	O
types	O
of	O
restaurants	O
.	O

Mean	O
concentrations	O
of	O
nicotine	B-Drugs
ranged	O
from	O
1	O
.	O
4	O
-	O
42	O
.	O
2	O
micrograms	O
/	O
m3	O
and	O
3	B-Environmental_exposures
-	I-Environmental_exposures
ethenylpyridine	I-Environmental_exposures
1	O
.	O
4	O
-	O
6	O
.	O
3	O
micrograms	O
/	O
m3	O
.	O

In	O
addition	O
,	O
concentrations	O
of	O
total	B-Environmental_exposures
volatile	I-Environmental_exposures
organic	I-Environmental_exposures
compounds	I-Environmental_exposures
(	O
TVOC	B-Environmental_exposures
)	O
,	O
CO	B-Environmental_exposures
and	O
CO2	B-Environmental_exposures
were	O
measured	O
and	O
concentrations	O
were	O
183	O
-	O
2215	O
micrograms	O
/	O
m3	O
,	O
0	O
.	O
9	O
-	O
3	O
.	O
1	O
mg	O
/	O
m3	O
and	O
600	O
-	O
880	O
ppm	O
,	O
respectively	O
.	O

The	O
concentrations	O
of	O
ETS	B-Drugs
markers	O
were	O
highest	O
in	O
discos	O
and	O
nightclubs	O
and	O
lowest	O
in	O
restaurants	O
.	O

The	O
concentrations	O
of	O
total	B-Environmental_exposures
volatile	I-Environmental_exposures
organic	I-Environmental_exposures
compounds	I-Environmental_exposures
were	O
highest	O
in	O
discos	O
and	O
nightclubs	O
,	O
especially	O
when	O
smoke	B-Environmental_exposures
generators	I-Environmental_exposures
were	O
used	O
.	O

Inactivated	O
periods	O
of	O
constant	O
orthodontic	O
forces	O
related	O
to	O
desirable	O
tooth	O
movement	O
in	O
rats	O
.	O

AIM	O
:	O
To	O
examine	O
the	O
effects	O
of	O
inactive	O
periods	O
of	O
force	O
on	O
the	O
amount	O
of	O
tooth	O
displacement	O
and	O
root	O
resorption	O
during	O
experimental	O
tooth	O
movement	O
in	O
rats	O
.	O

SAMPLE	O
:	O
Sixty	O
11	O
-	O
week	O
-	O
old	O
male	O
Sprague	O
-	O
Dawley	O
rats	O
.	O

METHOD	O
:	O
The	O
maxillary	O
first	O
molar	O
(	O
M1	O
)	O
was	O
moved	O
mesially	O
using	O
a	O
removable	O
titanium	O
-	O
nickel	O
alloy	O
closed	O
coil	O
spring	O
for	O
14	O
days	O
.	O

The	O
rats	O
were	O
divided	O
into	O
four	O
groups	O
with	O
,	O
0	O
,	O
1	O
,	O
4	O
,	O
and	O
9	O
hours	O
of	O
inactivation	O
per	O
day	O
.	O

RESULTS	O
:	O
Tooth	O
displacement	O
in	O
the	O
0	O
-	O
and	O
1	O
-	O
hour	O
groups	O
was	O
significantly	O
greater	O
than	O
that	O
in	O
the	O
9	O
-	O
hour	O
group	O
.	O

The	O
area	O
of	O
root	O
resorption	O
in	O
the	O
4	O
-	O
and	O
9	O
-	O
hour	O
groups	O
was	O
significantly	O
less	O
than	O
that	O
in	O
the	O
0	O
-	O
and	O
1	O
-	O
hour	O
groups	O
.	O

There	O
was	O
no	O
significant	O
difference	O
in	O
root	O
resorption	O
between	O
0	O
-	O
and	O
1	O
-	O
hour	O
groups	O
,	O
and	O
also	O
between	O
4	O
-	O
and	O
9	O
-	O
hour	O
groups	O
.	O

CONCLUSION	O
:	O
The	O
distance	O
of	O
tooth	O
displacement	O
gradually	O
decreased	O
as	O
the	O
inactive	O
period	O
increased	O
,	O
whereas	O
root	O
resorption	O
suddenly	O
decreased	O
between	O
1	O
and	O
4	O
hours	O
of	O
inactive	O
orthodontic	O
force	O
.	O

Suitability	O
of	O
using	O
sieved	B-Nutrition
or	I-Nutrition
unsieved	I-Nutrition
maize	I-Nutrition
mash	I-Nutrition
for	O
production	O
of	O
"	O
OGI	B-Nutrition
"	O
-	O
-	O
a	O
fermented	B-Nutrition
cereal	I-Nutrition
food	I-Nutrition
.	O

Proximate	O
analysis	O
of	O
sieved	B-Nutrition
and	I-Nutrition
unsieved	I-Nutrition
maize	I-Nutrition
mash	I-Nutrition
revealed	O
that	O
there	O
was	O
a	O
decrease	O
in	O
the	O
protein	B-Nutrition
and	O
lipid	B-Nutrition
content	O
of	O
the	O
sieved	B-Nutrition
maize	I-Nutrition
mash	I-Nutrition
as	O
compared	O
to	O
that	O
of	O
the	O
unsieved	B-Nutrition
maize	I-Nutrition
mash	I-Nutrition
.	O

Crude	B-Nutrition
fibre	I-Nutrition
and	O
ash	B-Nutrition
was	O
completely	O
absent	O
in	O
the	O
sieved	B-Nutrition
maize	I-Nutrition
mash	I-Nutrition
,	O
while	O
they	O
were	O
present	O
in	O
the	O
unsieved	B-Nutrition
mash	I-Nutrition
.	O

Chemical	O
analysis	O
of	O
the	O
fermented	B-Nutrition
unsieved	I-Nutrition
maize	I-Nutrition
mash	I-Nutrition
revealed	O
an	O
increase	O
in	O
the	O
protein	B-Nutrition
content	I-Nutrition
from	O
9	O
.	O
9	O
%	O
(	O
unfermented	O
)	O
to	O
13	O
.	O
4	O
%	O
after	O
3	O
days	O
of	O
fermentation	B-Nutrition
,	O
whereas	O
the	O
protein	B-Nutrition
content	I-Nutrition
of	O
the	O
sieved	B-Nutrition
maize	I-Nutrition
mash	I-Nutrition
increased	O
from	O
7	O
.	O
1	O
%	O
(	O
unfermented	O
)	O
to	O
8	O
.	O
4	O
%	O
after	O
the	O
same	O
period	O
of	O
fermentation	B-Nutrition
.	O

Furthermore	O
,	O
the	O
results	O
revealed	O
that	O
the	O
protein	B-Nutrition
content	I-Nutrition
of	O
the	O
fermented	B-Nutrition
unsieved	I-Nutrition
maize	I-Nutrition
mash	I-Nutrition
was	O
32	O
.	O
1	O
%	O
higher	O
than	O
that	O
of	O
the	O
fermented	B-Nutrition
sieved	I-Nutrition
maize	I-Nutrition
mash	I-Nutrition
indicating	O
that	O
the	O
unsieved	B-Nutrition
maize	I-Nutrition
mash	I-Nutrition
was	O
of	O
a	O
better	O
nutrient	B-Nutrition
quality	I-Nutrition
and	O
should	O
be	O
preferred	O
to	O
sieved	B-Nutrition
maize	I-Nutrition
mash	I-Nutrition
for	O
use	O
in	O
"	O
Ogi	B-Nutrition
"	O
production	O
.	O

Potentials	O
of	O
biodegraded	B-Nutrition
cashew	I-Nutrition
pomace	I-Nutrition
for	O
cake	B-Nutrition
baking	O
.	O

The	O
use	O
of	O
biodegraded	B-Nutrition
cashew	I-Nutrition
pomace	I-Nutrition
processed	O
into	O
flour	B-Nutrition
for	O
cake	B-Nutrition
baking	O
was	O
investigated	O
.	O

The	O
physico	O
-	O
chemical	O
changes	O
during	O
the	O
submerged	O
fermentation	B-Nutrition
of	O
the	O
pomace	B-Nutrition
and	O
the	O
organoleptic	O
qualities	O
of	O
the	O
composite	B-Nutrition
cake	I-Nutrition
were	O
also	O
monitored	O
.	O

There	O
was	O
an	O
increase	O
of	O
about	O
50	O
%	O
in	O
protein	B-Nutrition
content	I-Nutrition
of	O
the	O
pomace	B-Nutrition
after	O
96	O
h	O
of	O
fermentation	B-Nutrition
.	O

However	O
,	O
a	O
reduction	O
of	O
about	O
61	O
%	O
in	O
the	O
total	O
microbial	O
count	O
after	O
24	O
h	O
was	O
due	O
to	O
the	O
toxic	O
effect	O
of	O
the	O
organic	B-Nutrition
acids	I-Nutrition
on	O
the	O
microbial	O
cells	O
during	O
fermentation	B-Nutrition
.	O

The	O
cashew	B-Nutrition
flour	I-Nutrition
had	O
high	O
crude	B-Nutrition
fibre	I-Nutrition
(	O
ca	O
.	O
20	O
-	O
33	O
%	O
)	O
and	O
carbohydrate	B-Nutrition
(	O
ca	O
.	O
16	O
-	O
47	O
%	O
)	O
values	O
.	O

The	O
composite	B-Nutrition
cake	I-Nutrition
made	O
from	O
a	O
10	O
:	O
90	O
combination	O
of	O
96	O
h	O
-	O
degraded	O
cashew	B-Nutrition
flour	I-Nutrition
/	O
wheat	B-Nutrition
flour	I-Nutrition
respectively	O
was	O
the	O
most	O
accepted	O
.	O

The	O
cake	B-Nutrition
which	O
had	O
a	O
specific	O
volume	O
of	O
0	O
.	O
53	O
ml	O
/	O
g	O
lost	O
11	O
.	O
1	O
%	O
moisture	O
when	O
38	O
g	O
of	O
its	O
batter	B-Nutrition
was	O
exposed	O
to	O
190	O
degrees	O
C	O
for	O
10	O
minutes	O
.	O

This	O
cake	B-Nutrition
had	O
a	O
calorie	B-Nutrition
value	I-Nutrition
of	O
293	O
.	O
8	O
/	O
100	O
g	O
and	O
may	O
be	O
useful	O
in	O
feeding	O
diabetic	O
patients	O
who	O
require	O
low	B-Nutrition
carbohydrate	I-Nutrition
foods	I-Nutrition
.	O

Carotenoids	B-Nutrition
and	O
their	O
metabolites	O
are	O
naturally	O
occurring	O
activators	O
of	O
gene	O
expression	O
via	O
the	O
pregnane	O
X	O
receptor	O
.	O

Carotenoids	B-Nutrition
are	O
important	O
micronutrients	B-Nutrition
in	O
the	O
human	O
diet	B-Nutrition
and	O
are	O
present	O
in	O
human	O
serum	O
at	O
micromolar	O
concentrations	O
.	O

In	O
addition	O
to	O
their	O
antioxidant	B-Nutrition
potential	O
,	O
carotenoids	B-Nutrition
obtain	O
physiologically	O
relevant	O
properties	O
such	O
as	O
influencing	O
cellular	O
signal	O
pathways	O
,	O
gene	O
expression	O
or	O
induction	O
of	O
detoxifying	O
enzymes	O
.	O

In	O
this	O
study	O
,	O
we	O
determined	O
the	O
transactivation	O
of	O
PXR	O
by	O
cotransfection	O
with	O
the	O
full	O
-	O
length	O
receptor	O
and	O
a	O
PXR	O
-	O
responsive	O
reporter	O
gene	O
.	O

Carotenoids	B-Nutrition
and	O
retinol	B-Nutrition
revealed	O
a	O
5	O
-	O
6	O
fold	O
reporter	O
gene	O
activity	O
in	O
HepG2	O
cells	O
in	O
comparison	O
to	O
a	O
7	O
-	O
fold	O
induction	O
by	O
the	O
well	O
-	O
known	O
PXR	O
agonist	O
rifampicin	O
,	O
whereas	O
apo	B-Nutrition
-	I-Nutrition
carotenals	I-Nutrition
and	O
lycopene	B-Nutrition
exerted	O
less	O
or	O
no	O
activation	O
potential	O
.	O

The	O
inductive	O
efficacy	O
was	O
hereby	O
concentration	O
-	O
dependent	O
.	O

In	O
addition	O
,	O
carotenoid	B-Nutrition
-	O
or	O
retinol	B-Nutrition
-	O
mediated	O
gene	O
expression	O
of	O
PXR	O
-	O
responsive	O
genes	O
like	O
CYP3A4	O
/	O
CYP3A7	O
,	O
CYP3A5	O
,	O
MDR	O
-	O
1	O
and	O
MRP	O
-	O
2	O
has	O
been	O
determined	O
in	O
HepG2	O
cells	O
by	O
RT	O
-	O
PCR	O
with	O
up	O
-	O
regulative	O
properties	O
of	O
beta	B-Nutrition
-	I-Nutrition
carotene	I-Nutrition
or	O
retinol	B-Nutrition
being	O
comparable	O
to	O
or	O
even	O
higher	O
than	O
that	O
of	O
rifampicin	O
.	O

In	O
conclusion	O
,	O
PXR	O
-	O
mediated	O
up	O
-	O
regulation	O
of	O
CYP3A4	O
/	O
CYP3A7	O
and	O
CYP3A5	O
as	O
well	O
as	O
MDR1	O
and	O
MRP2	O
by	O
carotenoids	B-Nutrition
points	O
to	O
a	O
potential	O
interference	O
on	O
the	O
metabolism	O
of	O
xenobiotic	B-Environmental_exposures
and	I-Environmental_exposures
endogenous	I-Environmental_exposures
relevant	I-Environmental_exposures
compounds	I-Environmental_exposures
.	O

The	O
capture	O
of	O
heavy	B-Environmental_exposures
metals	I-Environmental_exposures
from	O
incineration	O
using	O
a	O
spray	O
dryer	O
integrated	O
with	O
a	O
fabric	B-Environmental_exposures
filter	I-Environmental_exposures
using	O
various	O
additives	O
.	O

This	O
study	O
investigated	O
the	O
effects	O
of	O
feedstock	O
additives	O
[	O
polyvinyl	B-Environmental_exposures
chloride	I-Environmental_exposures
(	O
PVC	B-Environmental_exposures
)	O
and	O
NaCl	O
]	O
and	O
spray	O
dryer	O
additives	O
(	O
SiO2	O
,	O
CaCl2	O
,	O
NaHCO3	O
)	O
on	O
heavy	B-Environmental_exposures
metal	I-Environmental_exposures
and	O
fly	B-Environmental_exposures
ash	I-Environmental_exposures
removal	O
efficiencies	O
,	O
and	O
on	O
particle	O
size	O
distribution	O
of	O
heavy	B-Environmental_exposures
metals	I-Environmental_exposures
.	O

A	O
spray	O
dryer	O
with	O
an	O
integrated	O
fabric	B-Environmental_exposures
filter	I-Environmental_exposures
was	O
used	O
as	O
an	O
air	B-Environmental_exposures
pollution	I-Environmental_exposures
control	I-Environmental_exposures
device	I-Environmental_exposures
(	O
APCD	B-Environmental_exposures
)	O
.	O

Removal	O
efficiencies	O
for	O
fly	B-Environmental_exposures
ash	I-Environmental_exposures
and	O
heavy	B-Environmental_exposures
metals	I-Environmental_exposures
were	O
greater	O
than	O
95	O
and	O
90	O
%	O
,	O
respectively	O
.	O

When	O
additives	O
of	O
PVC	B-Environmental_exposures
or	O
NaCl	O
were	O
used	O
,	O
the	O
concentration	O
of	O
heavy	B-Environmental_exposures
metals	I-Environmental_exposures
distributed	O
in	O
fly	B-Environmental_exposures
ash	I-Environmental_exposures
apparently	O
varied	O
when	O
the	O
particle	O
diameter	O
was	O
<	O
1	O
microm	O
.	O

Although	O
the	O
effects	O
of	O
the	O
additives	O
SiO2	O
,	O
CaCl2	O
,	O
and	O
NaHCO3	O
on	O
the	O
elemental	O
size	O
distribution	O
of	O
Cr	O
were	O
insignificant	O
,	O
these	O
additives	O
did	O
slightly	O
increase	O
concentrations	O
of	O
Cd	O
,	O
Zn	O
,	O
and	O
Pb	O
partitioning	O
in	O
coarser	O
particles	O
(	O
>	O
1	O
microm	O
)	O
.	O

Effect	O
of	O
pomegranate	B-Nutrition
(	I-Nutrition
Punica	I-Nutrition
granatum	I-Nutrition
)	I-Nutrition
juice	I-Nutrition
intake	I-Nutrition
on	O
hepatic	O
oxidative	O
stress	O
.	O

Pomegranate	B-Nutrition
juice	I-Nutrition
(	O
PJ	B-Nutrition
)	O
possesses	O
a	O
high	O
antioxidant	B-Nutrition
activity	O
,	O
which	O
has	O
been	O
related	O
to	O
beneficial	O
health	O
properties	O
.	O

However	O
,	O
in	O
vivo	O
confirmation	O
and	O
characterization	O
of	O
these	O
effects	O
on	O
biological	O
systems	O
are	O
lacking	O
and	O
needed	O
.	O

This	O
study	O
was	O
performed	O
in	O
order	O
to	O
investigate	O
the	O
effect	O
of	O
prolonged	O
PJ	B-Nutrition
ingestion	O
on	O
general	O
oxidation	O
status	O
.	O

For	O
this	O
purpose	O
,	O
mice	O
ingested	O
PJ	B-Nutrition
(	O
or	O
water	B-Nutrition
in	O
control	O
group	O
)	O
during	O
four	O
weeks	O
,	O
after	O
which	O
damage	O
to	O
lipids	O
,	O
proteins	O
and	O
DNA	O
were	O
evaluated	O
as	O
oxidative	O
cell	O
biomarkers	O
.	O

Levels	O
of	O
hepatic	O
glutathione	O
and	O
the	O
activities	O
and	O
expression	O
of	O
enzymes	O
involved	O
in	O
its	O
metabolism	O
were	O
determined	O
.	O

Catalase	O
and	O
SOD	O
activities	O
were	O
quantified	O
as	O
these	O
enzymes	O
have	O
a	O
crucial	O
role	O
in	O
antioxidant	O
defence	O
.	O

Protection	O
against	O
protein	O
and	O
DNA	O
oxidation	O
was	O
found	O
in	O
PJ	B-Nutrition
group	O
.	O

There	O
was	O
also	O
a	O
significant	O
decrease	O
in	O
GSH	O
and	O
GSSG	O
,	O
without	O
change	O
in	O
the	O
GSH	O
/	O
GSSG	O
ratio	O
.	O

All	O
studied	O
enzymatic	O
activities	O
(	O
GPx	O
,	O
GST	O
,	O
GR	O
,	O
SOD	O
and	O
catalase	O
)	O
were	O
found	O
to	O
be	O
decreased	O
by	O
PJ	B-Nutrition
treatment	O
.	O

Additionally	O
,	O
RT	O
-	O
PCR	O
results	O
showed	O
that	O
GST	O
and	O
GS	O
transcription	O
were	O
also	O
decreased	O
in	O
this	O
group	O
.	O

These	O
results	O
are	O
compatible	O
with	O
a	O
protective	O
effect	O
of	O
PJ	B-Nutrition
against	O
systemic	O
oxidative	O
stress	O
in	O
mice	O
.	O

Real	O
limits	O
in	O
the	O
virtual	O
world	O
:	O
self	O
-	O
limiting	O
behavior	O
of	O
Internet	O
gamblers	O
.	O

The	O
recent	O
expansion	O
of	O
Internet	B-Non_physical_leisure_time_activities
gambling	I-Non_physical_leisure_time_activities
has	O
stimulated	O
debate	O
,	O
policy	O
,	O
and	O
research	O
on	O
this	O
relatively	O
new	O
phenomenon	O
and	O
its	O
potential	O
consequences	O
.	O

The	O
current	O
study	O
focuses	O
on	O
bettors	O
experiencing	O
problems	O
by	O
sampling	O
Internet	O
gamblers	O
who	O
imposed	O
limits	O
on	O
the	O
amount	O
they	O
were	O
allowed	O
to	O
deposit	O
to	O
a	O
betting	B-Non_physical_leisure_time_activities
site	O
.	O

We	O
analyzed	O
the	O
betting	B-Non_physical_leisure_time_activities
transactions	O
over	O
18	O
months	O
of	O
all	O
gamblers	O
who	O
subscribed	O
to	O
an	O
online	B-Non_physical_leisure_time_activities
betting	I-Non_physical_leisure_time_activities
site	O
in	O
February	O
,	O
2005	O
(	O
N	O
=	O
47	O
,	O
134	O
)	O
,	O
567	O
of	O
whom	O
utilized	O
the	O
site	O
'	O
s	O
self	O
-	O
limit	O
feature	O
.	O

Self	O
-	O
limiting	O
gamblers	O
played	O
a	O
wider	O
variety	O
of	O
games	B-Non_physical_leisure_time_activities
and	O
placed	O
more	O
bets	O
than	O
others	O
prior	O
to	O
imposing	O
limits	O
.	O

After	O
imposing	O
limits	O
,	O
self	O
-	O
limiters	O
reduced	O
their	O
activity	O
,	O
but	O
did	O
not	O
reduce	O
the	O
amount	O
they	O
wagered	O
per	O
bet	O
.	O

Time	O
spent	O
gambling	B-Non_physical_leisure_time_activities
,	O
not	O
just	O
money	O
spent	O
,	O
appears	O
to	O
be	O
an	O
important	O
indicator	O
of	O
gambling	B-Non_physical_leisure_time_activities
problems	O
.	O

Self	O
-	O
limit	O
programs	O
appear	O
to	O
be	O
promising	O
options	O
for	O
Internet	O
gamblers	O
at	O
-	O
risk	O
for	O
gambling	B-Non_physical_leisure_time_activities
problems	O
.	O

Mental	O
health	O
correlates	O
of	O
intimate	B-Socioeconomic_factors
partner	I-Socioeconomic_factors
violence	I-Socioeconomic_factors
in	O
marital	B-Socioeconomic_factors
relationships	I-Socioeconomic_factors
in	O
a	O
nationally	O
representative	O
sample	O
of	O
males	O
and	O
females	O
.	O

It	O
is	O
important	O
to	O
understand	O
the	O
epidemiology	O
of	O
intimate	B-Socioeconomic_factors
partner	I-Socioeconomic_factors
violence	I-Socioeconomic_factors
(	O
IPV	B-Socioeconomic_factors
)	O
experienced	O
by	O
both	O
males	O
and	O
females	O
.	O

Data	O
were	O
drawn	O
from	O
the	O
U	O
.	O
S	O
.	O

National	O
Comorbidity	O
Survey	O
Replication	O
.	O

The	O
relationships	O
between	O
physical	B-Socioeconomic_factors
IPV	I-Socioeconomic_factors
and	O
child	B-Socioeconomic_factors
abuse	I-Socioeconomic_factors
,	O
mental	O
disorders	O
,	O
and	O
suicidal	O
ideation	O
and	O
attempts	O
among	O
males	O
and	O
females	O
were	O
examined	O
.	O

The	O
results	O
indicate	O
that	O
child	B-Socioeconomic_factors
sexual	I-Socioeconomic_factors
abuse	I-Socioeconomic_factors
was	O
associated	O
with	O
IPV	B-Socioeconomic_factors
among	O
males	O
,	O
whereas	O
child	B-Socioeconomic_factors
physical	I-Socioeconomic_factors
and	I-Socioeconomic_factors
sexual	I-Socioeconomic_factors
abuse	I-Socioeconomic_factors
was	O
associated	O
with	O
IPV	B-Socioeconomic_factors
among	O
females	O
.	O

IPV	B-Socioeconomic_factors
was	O
associated	O
with	O
poor	O
mental	O
health	O
outcomes	O
for	O
males	O
and	O
females	O
,	O
although	O
sex	O
differences	O
are	O
noted	O
.	O

The	O
sex	O
differences	O
indicate	O
that	O
females	O
experience	O
a	O
wider	O
range	O
of	O
poor	O
mental	O
health	O
outcomes	O
compared	O
to	O
males	O
.	O

Knowledge	O
about	O
correlates	O
of	O
IPV	B-Socioeconomic_factors
can	O
be	O
useful	O
in	O
identifying	O
individuals	O
exposed	B-Socioeconomic_factors
to	I-Socioeconomic_factors
violence	I-Socioeconomic_factors
.	O

Further	O
research	O
is	O
required	O
to	O
identify	O
effective	O
methods	O
to	O
reduce	O
exposure	O
to	O
IPV	B-Socioeconomic_factors
and	O
to	O
adequately	O
address	O
the	O
specific	O
needs	O
of	O
male	O
and	O
female	O
victims	O
of	O
IPV	B-Socioeconomic_factors
.	O

A	O
psychotherapy	B-Mental_health_practices
researcher	O
'	O
s	O
perspective	O
on	O
therapist	O
self	O
-	O
awareness	O
and	O
self	O
-	O
focused	O
attention	O
after	O
a	O
decade	O
of	O
research	O
.	O

In	O
this	O
Early	O
Career	O
Award	O
paper	O
,	O
the	O
interplay	O
between	O
quantitative	O
and	O
qualitative	O
approaches	O
to	O
self	O
-	O
awareness	O
in	O
the	O
psychotherapy	B-Mental_health_practices
literature	O
is	O
described	O
.	O

In	O
addition	O
,	O
the	O
linkages	O
between	O
therapist	O
self	O
-	O
awareness	O
and	O
self	O
-	O
focused	O
attention	O
discussed	O
in	O
the	O
cognitive	O
and	O
social	O
psychology	O
literatures	O
are	O
also	O
addressed	O
.	O

Contradictory	O
sets	O
of	O
findings	O
are	O
examined	O
;	O
for	O
example	O
,	O
momentary	O
states	O
of	O
therapist	O
self	O
-	O
awareness	O
have	O
at	O
times	O
been	O
associated	O
with	O
anxiety	O
or	O
poor	O
performance	O
and	O
at	O
other	O
times	O
with	O
positive	O
interpersonal	O
processes	O
and	O
client	O
perceptions	O
.	O

Some	O
of	O
the	O
studies	O
on	O
the	O
management	O
of	O
distracting	O
self	O
-	O
awareness	O
are	O
also	O
reviewed	O
,	O
and	O
suggestions	O
for	O
future	O
research	O
in	O
the	O
