1000000129	-20	LFID:0000303
1000000130	-20	LFID:0000309
1000000131	-20	LFID:0000312
1000000132	-20	LFID:0000316
1000000133	-20	LFID:0000317
1000000134	-20	LFID:0000318
1000000135	-20	LFID:0000321
1000000136	-20	LFID:0000322
1000000137	-20	LFID:0000338
1000000138	-20	LFID:0000339
1000000139	-20	LFID:0000340
1000000140	-20	LFID:0000342
1000000141	-20	LFID:0000344
1000000142	-20	LFID:0000348
1000000143	-20	LFID:0000351
1000000144	-20	LFID:0000352
1000000145	-20	LFID:0000358
1000000146	-20	LFID:0000361
1000000147	-20	LFID:0000362
1000000148	-20	LFID:0000364
1000000149	-20	LFID:0000366
1000000150	-20	LFID:0000374
1000000151	-20	LFID:0000377
1000000152	-20	LFID:0000378
1000000153	-20	LFID:0000380
1000000154	-20	LFID:0000381
1000000155	-20	LFID:0000383
1000000156	-20	LFID:0000384
1000000157	-20	LFID:0000385
1000000158	-20	LFID:0000386
1000000159	-20	LFID:0000388
1000000160	-20	LFID:0000390
1000000161	-20	LFID:0000393
1000000162	-20	LFID:0000394
1000000163	-20	LFID:0000396
1000000164	-20	LFID:0000399
1000000165	-20	LFID:0000400
1000000166	-20	LFID:0000413
1000000167	-20	LFID:0000414
1000000168	-20	LFID:0000422
1000000169	-20	LFID:0000423
1000000170	-20	LFID:0000424
1000000171	-20	LFID:0000426
1000000172	-20	LFID:0000434
1000000173	-20	LFID:0000438
1000000174	-20	LFID:0000440
1000000175	-20	LFID:0000441
1000000176	-20	LFID:0000442
1000000177	-20	LFID:0000443
1000000178	-20	LFID:0000444
1000000179	-20	LFID:0000447
1000000180	-20	LFID:0000448
1000000181	-20	LFID:0000449
1000000182	-20	LFID:0000472
1000000183	-20	LFID:0000473
1000000184	-20	LFID:0000506
1000000185	-20	LFID:0000507
1000000186	-20	LFID:0000508
1000000187	-20	LFID:0000509
1000000188	-20	LFID:0000517
1000000189	-20	LFID:0000518
1000000190	-20	LFID:0000519
1000000191	-20	LFID:0000520
1000000192	-20	LFID:0000522
1000000193	-20	LFID:0000523
1000000194	-20	LFID:0000524
1000000195	-20	LFID:0000525
1000000196	-20	LFID:0000526
1000000197	-20	LFID:0000527
1000000198	-20	LFID:0000530
1000000199	-20	LFID:0000533
1000000200	-20	LFID:0000534
1000000201	-20	LFID:0000535
1000000202	-20	LFID:0000542
1000000203	-20	LFID:0000543
1000000204	-20	LFID:0000544
1000000205	-20	LFID:0000545
1000000206	-20	LFID:0000546
1000000207	-20	LFID:0000547
1000000208	-20	LFID:0000548
1000000209	-20	LFID:0000590
1000000210	-20	LFID:0000595
1000000211	-20	LFID:0000603
1000000212	-20	LFID:0000604
1000000213	-20	LFID:0000605
1000000214	-20	LFID:0000606
1000000215	-20	LFID:0000607
1000000216	-20	LFID:0000608
1000000217	-20	LFID:0000609
1000000218	-20	LFID:0000610
1000000219	-20	LFID:0000611
1000000220	-20	LFID:0000612
1000000221	-20	LFID:0000613
1000000222	-20	LFID:0000614
1000000223	-20	LFID:0000619
1000000224	-20	LFID:0000620
1000000225	-20	LFID:0000622
1000000226	-20	LFID:0000623
1000000227	-20	LFID:0000624
1000000228	-20	LFID:0000625
1000000229	-20	LFID:0000626
1000000230	-20	LFID:0000627
1000000231	-20	LFID:0000628
1000000232	-20	LFID:0000629
1000000233	-20	LFID:0000631
1000000234	-20	LFID:0000632
1000000235	-20	LFID:0000633
1000000236	-20	LFID:0000634
1000000237	-20	LFID:0000636
1000000238	-20	LFID:0000637
1000000239	-20	LFID:0000638
1000000240	-20	LFID:0000642
1000000241	-20	LFID:0000644
1000000242	-20	LFID:0000647
1000000243	-20	LFID:0000648
1000000244	-20	LFID:0000649
1000000245	-20	LFID:0000650
1000000246	-20	LFID:0000651
1000000247	-20	LFID:0000652
1000000248	-20	LFID:0000656
1000000249	-20	LFID:0000657
1000000250	-20	LFID:0000659
1000000251	-20	LFID:0000660
1000000252	-20	LFID:0000661
1000000253	-20	LFID:0000662
1000000254	-20	LFID:0000664
1000000255	-20	LFID:0000666
1000000256	-20	LFID:0000667
1000000257	-20	LFID:0000669
1000000258	-20	LFID:0000671
1000000259	-20	LFID:0000672
1000000260	-20	LFID:0000673
1000000261	-20	LFID:0000674
1000000262	-20	LFID:0000675
1000000263	-20	LFID:0000677
1000000264	-20	LFID:0000678
1000000265	-20	LFID:0000681
1000000266	-20	LFID:0000682
1000000267	-20	LFID:0000683
1000000268	-20	LFID:0000685
1000000269	-20	LFID:0000686
1000000270	-20	LFID:0000687
1000000271	-20	LFID:0000688
1000000272	-20	LFID:0000689
1000000273	-20	LFID:0000690
1000000274	-20	LFID:0000691
1000000275	-20	LFID:0000692
1000000276	-20	LFID:0000693
1000000277	-20	LFID:0000694
1000000278	-20	LFID:0000696
1000000279	-20	LFID:0000697
1000000280	-20	LFID:0000698
1000000281	-20	LFID:0000699
1000000282	-20	LFID:0000700
1000000283	-20	LFID:0000701
1000000284	-20	LFID:0000702
1000000285	-20	LFID:0000703
1000000286	-20	LFID:0000704
1000000287	-20	LFID:0000708
1000000288	-20	LFID:0000709
1000000289	-20	LFID:0000711
1000000290	-20	LFID:0000712
1000000291	-20	LFID:0000714
1000000292	-20	LFID:0000715
1000000293	-20	LFID:0000716
1000000294	-20	LFID:0000717
1000000295	-20	LFID:0000718
1000000296	-20	LFID:0000719
1000000297	-20	LFID:0000721
1000000298	-20	LFID:0000722
1000000299	-20	LFID:0000723
1000000300	-20	LFID:0000724
1000000301	-20	LFID:0000725
1000000302	-20	LFID:0000726
1000000303	-20	LFID:0000727
1000000304	-20	LFID:0000728
1000000305	-20	LFID:0000729
1000000306	-20	LFID:0000730
1000000307	-20	LFID:0000731
1000000308	-20	LFID:0000732
1000000309	-20	LFID:0000733
1000000310	-20	LFID:0000734
1000000311	-20	LFID:0000735
1000000312	-20	LFID:0000736
1000000313	-20	LFID:0000737
1000000314	-20	LFID:0000738
1000000315	-20	LFID:0000739
1000000316	-20	LFID:0000740
1000000317	-20	LFID:0000741
1000000318	-20	LFID:0000742
1000000319	-20	LFID:0000743
1000000320	-20	LFID:0000744
1000000321	-20	LFID:0000745
1000000322	-20	LFID:0000750
1000000323	-20	LFID:0000752
1000000324	-20	LFID:0000753
1000000325	-20	LFID:0000754
1000000326	-20	LFID:0000755
1000000327	-20	LFID:0000756
1000000328	-20	LFID:0000757
1000000329	-20	LFID:0000758
1000000330	-20	LFID:0000759
1000000331	-20	LFID:0000760
1000000332	-20	LFID:0000761
1000000333	-20	LFID:0000762
1000000334	-20	LFID:0000763
1000000335	-20	LFID:0000765
1000000336	-20	LFID:0000766
1000000337	-20	LFID:0000767
1000000338	-20	LFID:0000768
1000000339	-20	LFID:0000769
1000000340	-20	LFID:0000770
1000000341	-20	LFID:0000771
1000000342	-20	LFID:0000772
1000000343	-20	LFID:0000773
1000000344	-20	LFID:0000774
1000000345	-20	LFID:0000775
1000000346	-20	LFID:0000776
1000000347	-20	LFID:0000777
1000000348	-20	LFID:0000778
1000000349	-20	LFID:0000779
1000000350	-20	LFID:0000780
1000000351	-20	LFID:0000781
1000000352	-20	LFID:0000782
1000000353	-20	LFID:0000783
1000000354	-20	LFID:0000784
1000000355	-20	LFID:0000785
1000000356	-20	LFID:0000786
1000000357	-20	LFID:0000787
1000000358	-20	LFID:0000788
1000000359	-20	LFID:0000789
1000000360	-20	LFID:0000790
1000000361	-20	LFID:0000791
1000000362	-20	LFID:0000792
1000000363	-20	LFID:0000793
1000000364	-20	LFID:0000794
1000000365	-20	LFID:0000795
1000000366	-20	LFID:0000796
1000000367	-20	LFID:0000797
1000000368	-20	LFID:0000798
1000000369	-20	LFID:0000799
1000000370	-20	LFID:0000800
1000000371	-20	LFID:0000801
1000000372	-20	LFID:0000802
1000000373	-20	LFID:0000803
1000000374	-20	LFID:0000804
1000000375	-20	LFID:0000805
1000000376	-20	LFID:0000806
1000000377	-20	LFID:0000807
1000000378	-20	LFID:0000809
1000000379	-20	LFID:0000810
1000000380	-20	LFID:0000811
1000000381	-20	LFID:0000812
1000000382	-20	LFID:0000813
1000000383	-20	LFID:0000814
1000000384	-20	LFID:0000815
1000000385	-20	LFID:0000816
1000000386	-20	LFID:0000817
1000000387	-20	LFID:0000818
1000000388	-20	LFID:0000819
1000000389	-20	LFID:0000820
1000000390	-20	LFID:0000821
1000000391	-20	LFID:0000822
1000000392	-20	LFID:0000823
1000000393	-20	LFID:0000824
1000000394	-20	LFID:0000825
1000000395	-20	LFID:0000826
1000000396	-20	LFID:0000827
1000000397	-20	LFID:0000831
1000000398	-20	LFID:0000833
1000000399	-20	LFID:0000834
1000000400	-20	LFID:0000835
1000000401	-20	LFID:0000836
1000000402	-20	LFID:0000837
1000000403	-20	LFID:0000838
1000000404	-20	LFID:0000839
1000000405	-20	LFID:0000840
1000000406	-20	LFID:0000841
1000000407	-20	LFID:0000843
1000000408	-20	LFID:0000844
1000000409	-20	LFID:0000845
1000000410	-20	LFID:0000846
1000000411	-20	LFID:0000847
1000000412	-20	LFID:0000848
1000000413	-20	LFID:0000849
1000000414	-20	LFID:0000850
1000000415	-20	LFID:0000851
1000000416	-20	LFID:0000852
1000000417	-20	LFID:0000853
1000000418	-20	LFID:0000854
1000000419	-20	LFID:0000855
1000000420	-20	LFID:0000856
1000000421	-20	LFID:0000857
1000000422	-20	LFID:0000858
1000000423	-20	LFID:0000859
1000000424	-20	LFID:0000860
1000000425	-20	LFID:0000861
1000000426	-20	LFID:0000862
1000000427	-20	LFID:0000863
1000000428	-20	LFID:0000864
1000000429	-20	LFID:0000865
1000000430	-20	LFID:0000866
1000000431	-20	LFID:0000867
1000000432	-20	LFID:0000868
1000000433	-20	LFID:0000869
1000000434	-20	LFID:0000870
1000000435	-20	LFID:0000871
1000000436	-20	LFID:0000872
1000000437	-20	LFID:0000873
1000000438	-20	LFID:0000874
1000000439	-20	LFID:0000875
1000000440	-20	LFID:0000877
1000000441	-20	LFID:0000878
1000000442	-20	LFID:0000879
1000000443	-20	LFID:0000880
1000000444	-20	LFID:0000881
1000000445	-20	LFID:0000882
1000000446	-20	LFID:0000883
1000000447	-20	LFID:0000884
1000000448	-20	LFID:0000886
1000000449	-20	LFID:0000887
1000000450	-20	LFID:0000888
1000000451	-20	LFID:0000889
1000000452	-20	LFID:0000890
1000000453	-20	LFID:0000892
1000000454	-20	LFID:0000893
1000000455	-20	LFID:0000894
1000000456	-20	LFID:0000895
1000000457	-20	LFID:0000896
1000000458	-20	LFID:0000897
1000000459	-20	LFID:0000898
1000000460	-20	LFID:0000899
1000000461	-20	LFID:0000900
1000000462	-20	LFID:0000901
1000000463	-20	LFID:0000902
1000000464	-20	LFID:0000903
1000000465	-20	LFID:0000904
1000000466	-20	LFID:0000905
1000000467	-20	LFID:0000906
1000000468	-20	LFID:0000907
1000000469	-20	LFID:0000908
1000000470	-20	LFID:0000909
1000000471	-20	LFID:0000910
1000000472	-20	LFID:0000911
1000000473	-20	LFID:0000912
1000000474	-20	LFID:0000913
1000000475	-20	LFID:0000914
1000000476	-20	LFID:0000915
1000000477	-20	LFID:0000916
1000000478	-20	LFID:0000917
1000000479	-20	LFID:0000918
1000000480	-20	LFID:0000919
1000000481	-20	LFID:0000920
1000000482	-20	LFID:0000921
1000000483	-20	LFID:0000922
1000000484	-20	LFID:0000923
1000000485	-20	LFID:0000924
1000000486	-20	LFID:0000927
1000000487	-20	LFID:0000928
1000000488	-20	LFID:0000929
1000000489	-20	LFID:0000930
1000000490	-20	LFID:0000931
1000000491	-20	LFID:0000932
1000000492	-20	LFID:0000933
1000000493	-20	LFID:0000934
1000000494	-20	LFID:0000935
1000000495	-20	LFID:0000936
1000000496	-20	LFID:0000937
1000000497	-20	LFID:0000940
1000000498	-20	LFID:0000941
1000000499	-20	LFID:0000942
1000000500	-20	LFID:0000943
1000000501	-20	LFID:0000944
1000000502	-20	LFID:0000945
1000000503	-20	LFID:0000946
1000000504	-20	LFID:0000947
1000000505	-20	LFID:0000948
1000000506	-20	LFID:0000949
1000000507	-20	LFID:0000951
1000000508	-20	LFID:0000953
1000000509	-20	LFID:0000954
1000000510	-20	LFID:0000955
1000000511	-20	LFID:0000956
1000000512	-20	LFID:0000962
1000000513	-20	LFID:0000963
1000000514	-20	LFID:0000964
1000000515	-20	LFID:0000965
1000000516	-20	LFID:0000967
1000000517	-20	LFID:0000968
1000000518	-20	LFID:0000969
1000000519	-20	LFID:0000970
1000000520	-20	LFID:0000971
1000000521	-20	LFID:0000972
1000000522	-20	LFID:0000973
1000000523	-20	LFID:0000974
1000000524	-20	LFID:0000975
1000000525	-20	LFID:0000976
1000000526	-20	LFID:0000977
1000000527	-20	LFID:0000978
1000000528	-20	LFID:0000979
1000000529	-20	LFID:0000980
1000000530	-20	LFID:0000981
1000000531	-20	LFID:0000982
1000000532	-20	LFID:0000983
1000000533	-20	LFID:0000984
1000000534	-20	LFID:0000985
1000000535	-20	LFID:0000986
1000000536	-20	LFID:0000987
1000000537	-20	LFID:0000988
1000000538	-20	LFID:0000989
1000000539	-20	LFID:0000990
1000000540	-20	LFID:0000991
1000000541	-20	LFID:0000992
1000000542	-20	LFID:0000993
1000000543	-20	LFID:0000994
1000000544	-20	LFID:0000995
1000000545	-20	LFID:0000996
1000000546	-20	LFID:0000997
1000000547	-20	LFID:0000998
1000000548	-20	LFID:0001002
1000000549	-20	LFID:0001003
1000000550	-20	LFID:0001005
1000000551	-20	LFID:0001006
1000000552	-20	LFID:0001007
1000000553	-20	LFID:0001008
1000000554	-20	LFID:0001009
1000000555	-20	LFID:0001010
1000000556	-20	LFID:0001011
1000000557	-20	LFID:0001012
1000000558	-20	LFID:0001013
1000000559	-20	LFID:0001014
1000000560	-20	LFID:0001015
1000000561	-20	LFID:0001016
1000000562	-20	LFID:0001017
1000000563	-20	LFID:0001024
1000000564	-20	LFID:0001025
1000000565	-20	LFID:0001026
1000000566	-20	LFID:0001027
1000000567	-20	LFID:0001028
1000000568	-20	LFID:0001029
1000000569	-20	LFID:0001030
1000000570	-20	LFID:0001031
1000000571	-20	LFID:0001032
1000000572	-20	LFID:0001033
1000000573	-20	LFID:0001037
1000000574	-20	LFID:0001038
1000000575	-20	LFID:0001039
1000000576	-20	LFID:0001040
1000000577	-20	LFID:0001041
1000000578	-20	LFID:0001042
1000000579	-20	LFID:0001048
1000000580	-20	LFID:0001050
1000000581	-20	LFID:0001051
1000000582	-20	LFID:0001053
1000000583	-20	LFID:0001054
1000000584	-20	LFID:0001055
1000000585	-20	LFID:0001056
1000000586	-20	LFID:0001057
1000000587	-20	LFID:0001058
1000000588	-20	LFID:0001059
1000000589	-20	LFID:0001060
1000000590	-20	LFID:0001062
1000000591	-20	LFID:0001063
1000000592	-20	LFID:0001064
1000000593	-20	LFID:0001065
1000000594	-20	LFID:0001066
1000000595	-20	LFID:0001068
1000000596	-20	LFID:0001070
1000000597	-20	LFID:0001071
1000000598	-20	LFID:0001073
1000000599	-20	LFID:0001074
1000000600	-20	LFID:0001075
1000000601	-20	LFID:0001077
1000000602	-20	LFID:0001079
1000000603	-20	LFID:0001080
1000000604	-20	LFID:0001081
1000000605	-20	LFID:0001083
1000000606	-20	LFID:0001084
1000000607	-20	LFID:0001085
1000000608	-20	LFID:0001087
1000000609	-20	LFID:0001089
1000000610	-20	LFID:0001090
1000000611	-20	LFID:0001091
1000000612	-20	LFID:0001094
1000000613	-20	LFID:0001096
1000000614	-20	LFID:0001097
1000000615	-20	LFID:0001101
1000000616	-20	LFID:0001102
1000000617	-20	LFID:0001103
1000000618	-20	LFID:0001104
1000000619	-20	LFID:0001105
1000000620	-20	LFID:0001106
1000000621	-20	LFID:0001107
1000000622	-20	LFID:0001108
1000000623	-20	LFID:0001110
1000000624	-20	LFID:0001111
1000000625	-20	LFID:0001113
1000000626	-20	LFID:0001116
1000000627	-20	LFID:0001117
1000000628	-20	LFID:0001118
1000000629	-20	LFID:0001119
1000000630	-20	LFID:0001120
1000000631	-20	LFID:0001121
1000000632	-20	LFID:0001122
1000000633	-20	LFID:0001124
1000000634	-20	LFID:0001125
1000000635	-20	LFID:0001127
1000000636	-20	LFID:0001129
1000000637	-20	LFID:0001130
1000000638	-20	LFID:0001131
1000000639	-20	LFID:0001133
1000000640	-20	LFID:0001134
1000000641	-20	LFID:0001137
1000000642	-20	LFID:0001138
1000000643	-20	LFID:0001139
1000000644	-20	LFID:0001140
1000000645	-20	LFID:0001141
1000000646	-20	LFID:0001143
1000000647	-20	LFID:0001144
1000000648	-20	LFID:0001145
1000000649	-20	LFID:0001146
1000000650	-20	LFID:0001147
1000000651	-20	LFID:0001148
1000000652	-20	LFID:0001152
1000000653	-20	LFID:0001154
1000000654	-20	LFID:0001157
1000000655	-20	LFID:0001161
1000000656	-20	LFID:0001163
1000000657	-20	LFID:0001166
1000000658	-20	LFID:0001168
1000000659	-20	LFID:0001170
1000000660	-20	LFID:0001171
1000000661	-20	LFID:0001172
1000000662	-20	LFID:0001174
1000000663	-20	LFID:0001175
1000000664	-20	LFID:0001176
1000000665	-20	LFID:0001177
1000000666	-20	LFID:0001178
1000000667	-20	LFID:0001179
1000000668	-20	LFID:0001181
1000000669	-20	LFID:0001182
1000000670	-20	LFID:0001184
1000000671	-20	LFID:0001186
1000000672	-20	LFID:0001189
1000000673	-20	LFID:0001191
1000000674	-20	LFID:0001193
1000000675	-20	LFID:0001194
1000000676	-20	LFID:0001195
1000000677	-20	LFID:0001198
1000000678	-20	LFID:0001200
1000000679	-20	LFID:0001202
1000000680	-20	LFID:0001203
1000000681	-20	LFID:0001204
1000000682	-20	LFID:0001205
1000000683	-20	LFID:0001206
1000000684	-20	LFID:0001207
1000000685	-20	LFID:0001208
1000000686	-20	LFID:0001211
1000000687	-20	LFID:0001212
1000000688	-20	LFID:0001213
1000000689	-20	LFID:0001214
1000000690	-20	LFID:0001215
1000000691	-20	LFID:0001216
1000000692	-20	LFID:0001218
1000000693	-20	LFID:0001220
1000000694	-20	LFID:0001221
1000000695	-20	LFID:0001222
1000000696	-20	LFID:0001223
1000000697	-20	LFID:0001224
1000000698	-20	LFID:0001225
1000000699	-20	LFID:0001226
1000000700	-20	LFID:0001227
1000000701	-20	LFID:0001228
1000000702	-20	LFID:0001229
1000000703	-20	LFID:0001230
1000000704	-20	LFID:0001231
1000000705	-20	LFID:0001232
1000000706	-20	LFID:0001236
1000000707	-20	LFID:0001237
1000000708	-20	LFID:0001238
1000000709	-20	LFID:0001239
1000000710	-20	LFID:0001240
1000000711	-20	LFID:0001241
1000000712	-20	LFID:0001242
1000000713	-20	LFID:0001244
1000000714	-20	LFID:0001245
1000000715	-20	LFID:0001249
1000000716	-20	LFID:0001250
1000000717	-20	LFID:0001252
1000000718	-20	LFID:0001254
1000000719	-20	LFID:0001255
1000000720	-20	LFID:0001257
1000000721	-20	LFID:0001258
1000000722	-20	LFID:0001259
1000000723	-20	LFID:0001262
1000000724	-20	LFID:0001263
1000000725	-20	LFID:0001265
1000000726	-20	LFID:0001267
1000000727	-20	LFID:0001268
1000000728	-20	LFID:0001269
1000000729	-20	LFID:0001271
1000000730	-20	LFID:0001272
1000000731	-20	LFID:0001274
1000000732	-20	LFID:0001276
1000000733	-20	LFID:0001278
1000000734	-20	LFID:0001280
1000000735	-20	LFID:0001282
1000000736	-20	LFID:0001283
1000000737	-20	LFID:0001284
1000000738	-20	LFID:0001286
1000000739	-20	LFID:0001287
1000000740	-20	LFID:0001288
1000000741	-20	LFID:0001289
1000000742	-20	LFID:0001290
1000000743	-20	LFID:0001294
1000000744	-20	LFID:0001295
1000000745	-20	LFID:0001296
1000000746	-20	LFID:0001298
1000000747	-20	LFID:0001299
1000000748	-20	LFID:0001300
1000000749	-20	LFID:0001302
1000000750	-20	LFID:0001303
1000000751	-20	LFID:0001304
1000000752	-20	LFID:0001305
1000000753	-20	LFID:0001306
1000000754	-20	LFID:0001307
1000000755	-20	LFID:0001308
1000000756	-20	LFID:0001309
1000000757	-20	LFID:0001313
1000000758	-20	LFID:0001314
1000000759	-20	LFID:0001315
1000000760	-20	LFID:0001316
1000000761	-20	LFID:0001317
1000000762	-20	LFID:0001318
1000000763	-20	LFID:0001319
1000000764	-20	LFID:0001320
1000000765	-20	LFID:0001322
1000000766	-20	LFID:0001323
1000000767	-20	LFID:0001324
1000000768	-20	LFID:0001325
1000000769	-20	LFID:0001326
1000000770	-20	LFID:0001327
1000000771	-20	LFID:0001335
1000000772	-20	LFID:0001337
1000000773	-20	LFID:0001338
1000000774	-20	LFID:0001339
1000000775	-20	LFID:0001341
1000000776	-20	LFID:0001342
1000000777	-20	LFID:0001343
1000000778	-20	LFID:0001344
1000000779	-20	LFID:0001345
1000000780	-20	LFID:0001346
1000000781	-20	LFID:0001347
1000000782	-20	LFID:0001348
1000000783	-20	LFID:0001349
1000000784	-20	LFID:0001350
1000000785	-20	LFID:0001351
1000000786	-20	LFID:0001352
1000000787	-20	LFID:0001353
1000000788	-20	LFID:0001354
1000000789	-20	LFID:0001355
1000000790	-20	LFID:0001356
1000000791	-20	LFID:0001357
1000000792	-20	LFID:0001358
1000000793	-20	LFID:0001359
1000000794	-20	LFID:0001360
1000000795	-20	LFID:0001361
1000000796	-20	LFID:0001362
1000000797	-20	LFID:0001363
1000000798	-20	LFID:0001364
1000000799	-20	LFID:0001365
1000000800	-20	LFID:0001366
1000000801	-20	LFID:0001367
1000000802	-20	LFID:0001368
1000000803	-20	LFID:0001374
1000000804	-20	LFID:0001375
1000000805	-20	LFID:0001376
1000000806	-20	LFID:0001377
1000000807	-20	LFID:0001378
1000000808	-20	LFID:0001379
1000000809	-20	LFID:0001380
1000000810	-20	LFID:0001381
1000000811	-20	LFID:0001382
1000000812	-20	LFID:0001383
1000000813	-20	LFID:0001384
1000000814	-20	LFID:0001385
1000000815	-20	LFID:0001386
1000000816	-20	LFID:0001387
1000000817	-20	LFID:0001388
1000000818	-20	LFID:0001389
1000000819	-20	LFID:0001390
1000000820	-20	LFID:0001391
1000000821	-20	LFID:0001392
1000000822	-20	LFID:0001393
1000000823	-20	LFID:0001394
1000000824	-20	LFID:0001395
1000000825	-20	LFID:0001396
1000000826	-20	LFID:0001397
1000000827	-20	LFID:0001398
1000000828	-20	LFID:0001399
1000000829	-20	LFID:0001400
1000000830	-20	LFID:0001401
1000000831	-20	LFID:0001402
1000000832	-20	LFID:0001403
1000000833	-20	LFID:0001404
1000000834	-20	LFID:0001405
1000000835	-20	LFID:0001406
1000000836	-20	LFID:0001407
1000000837	-20	LFID:0001408
1000000838	-20	LFID:0001409
1000000839	-20	LFID:0001410
1000000840	-20	LFID:0001411
1000000841	-20	LFID:0001412
1000000842	-20	LFID:0001413
1000000843	-20	LFID:0001414
1000000844	-20	LFID:0001415
1000000845	-20	LFID:0001416
1000000846	-20	LFID:0001417
1000000847	-20	LFID:0001418
1000000848	-20	LFID:0001419
1000000849	-20	LFID:0001420
1000000850	-20	LFID:0001421
1000000851	-20	LFID:0001422
1000000852	-20	LFID:0001423
1000000853	-20	LFID:0001424
1000000854	-20	LFID:0001425
1000000855	-20	LFID:0001426
1000000856	-20	LFID:0001427
1000000857	-20	LFID:0001428
1000000858	-20	LFID:0001429
1000000859	-20	LFID:0001430
1000000860	-20	LFID:0001431
1000000861	-20	LFID:0001432
1000000862	-20	LFID:0001433
1000000863	-20	LFID:0001434
1000000864	-20	LFID:0001435
1000000865	-20	LFID:0001436
1000000866	-20	LFID:0001437
1000000867	-20	LFID:0001438
1000000868	-20	LFID:0001439
1000000869	-20	LFID:0001440
1000000870	-20	LFID:0001462
1000000871	-20	LFID:0001463
1000000872	-20	LFID:0001464
1000000873	-20	LFID:0001465
1000000874	-20	LFID:0001466
1000000875	-20	LFID:0001467
